"TeamName","PositionText","PlayedPositionsRaw","Height","Weight","FirstName","LastName","DateOfBirth","Ranking","PositionShort","PositionLong","Name","Age","GameStarted","SubOn","SubOff","Yellow","SecondYellow","Red","Goals","Assists","TotalPasses","AccuratePasses","AerialWon","AerialLost","TotalTackles","Interceptions","Fouls","OffsidesWon","TotalClearances","WasDribbled","TotalShots","ShotsOnTarget","ShotsBlocked","OwnGoals","KeyPasses","Dribbles","WasFouled","Offsides","Dispossesed","Turnovers","TotalCrosses","AccurateCrosses","TotalLongBalls","AccurateLongBalls","TotalThroughBalls","AccurateThroughBalls"
"Ecuador","Mediocampo","-MC-",183,75,"Christian","Noboa",1985-04-08 18:00:00,4,"M(C)","Midfielder (Center)","Christian Noboa",29,3,0,1,0,0,0,0,0,114,82,4,8,16,3,6,0,6,5,6,1,5,0,3,2,1,0,3,9,0,0,25,16,1,1
"Ecuador","Defensa",NA,190,78,"Frickson","Erazo",1988-05-04 19:00:00,5,"D","Defender","Frickson Erazo",26,3,0,0,1,0,0,0,0,81,62,6,2,3,6,1,1,24,0,2,0,4,0,1,2,0,1,0,4,0,0,20,10,0,0
"Ecuador","Mediocampo",NA,174,72,"Juan Carlos","Paredes",1987-07-07 19:00:00,6,"M","Midfielder","Juan Carlos Paredes",26,3,0,0,1,0,0,0,0,70,51,0,1,5,3,3,0,3,1,1,0,2,0,4,6,5,0,2,3,9,3,10,3,0,0
"Ecuador","Delantero","-AMR-",174,69,"Renato","Ibarra",1991-01-19 19:00:00,7,"AM(R)","Attacking Midfielder (Right)","Renato Ibarra",23,0,1,0,0,0,0,0,0,7,3,1,0,0,0,2,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Ecuador","Mediocampo","-DMC-",183,79,"Tilson Oswaldo","Minda",1983-07-25 19:00:00,8,"DM(C)","Defensive Midfielder (Center)","Oswaldo Minda",30,2,0,1,0,0,0,0,0,68,52,1,2,6,2,2,0,4,5,0,0,3,0,1,0,0,0,1,1,0,0,11,6,0,0
"Ecuador","Defensa",NA,179,65,"Jorge","Guagua",1981-09-27 19:00:00,9,"D","Defender","Jorge Guagua",32,3,0,0,0,0,0,0,0,66,51,7,5,3,4,4,1,29,0,0,0,0,0,0,0,3,0,0,1,0,0,9,4,0,0
"Ecuador","Mediocampo","-AML-AMR-",170,68,"Jefferson","Montero",1989-08-31 19:00:00,10,"AM(LR)","Attacking Midfielder (Left, Right)","Jefferson Montero",24,3,0,3,1,0,0,0,0,73,56,0,2,2,3,3,0,1,3,2,1,0,0,5,2,4,0,6,7,7,0,4,3,0,0
"Ecuador","Delantero","-FW-",185,80,"Felipe","Caicedo",1988-09-04 19:00:00,11,"FW","Forward","Felipe Caicedo",25,2,1,2,0,0,0,0,0,34,27,2,5,1,0,2,0,0,1,2,1,0,0,2,2,1,1,4,8,0,0,0,0,0,0
"Ecuador","Delantero",NA,178,74,"Michael","Arroyo",1987-04-22 19:00:00,12,"FW","Forward","Michael Arroyo",27,1,1,1,0,0,0,0,0,36,29,1,3,2,0,2,0,0,0,3,1,0,0,1,1,1,0,1,2,2,1,4,3,0,0
"Ecuador","Mediocampo","-DMC-",171,67,"Carlos","Gruezo",1995-04-18 19:00:00,13,"DM(C)","Defensive Midfielder (Center)","Carlos Gruezo",19,1,1,0,0,0,0,0,0,26,24,0,3,2,0,2,0,2,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"Ecuador","Mediocampo","-DR-MR-",181,78,"Luis Antonio","Valencia",1985-08-03 19:00:00,14,"D(R),M(R)","Defender (Right) / Midfielder (Right)","Antonio Valencia",28,3,0,0,1,0,1,0,0,85,66,14,13,0,0,9,0,3,0,2,0,0,0,1,1,2,0,3,2,8,1,9,5,0,0
"Ecuador","Defensa",NA,180,80,"Gabriel","Achilier",1985-03-23 19:00:00,15,"D","Defender","Gabriel Achilier",29,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ecuador","Mediocampo",NA,175,68,"Édison","Méndez",1979-03-15 19:00:00,16,"M","Midfielder","Édison Méndez",35,0,1,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
"Ecuador","Delantero",NA,173,65,"Joao","Rojas",1989-06-13 19:00:00,17,"FW","Forward","Joao Rojas",25,0,1,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Ecuador","Arquero",NA,186,76,"Adrian","Bone",1988-09-07 19:00:00,18,"GK","Goalkeeper","Adrian Bone",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador","Mediocampo",NA,176,72,"Fidel","Martínez",1990-02-14 19:00:00,19,"M","Midfielder","Fidel Martínez",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador","Delantero",NA,186,76,"Jaime","Ayoví",1988-02-20 19:00:00,20,"FW","Forward","Jaime Ayoví",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador","Mediocampo",NA,172,70,"Luis","Saritama",1983-10-19 19:00:00,21,"M","Midfielder","Luis Saritama",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador","Arquero",NA,183,90,"Máximo","Banguera",1985-12-15 19:00:00,22,"GK","Goalkeeper","Máximo Banguera",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador","Defensa",NA,173,65,"Óscar","Bagüí",1982-12-09 19:00:00,23,"D","Defender","Óscar Bagüí",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"England","Mediocampo","-MC-",184,89,"Frank","Lampard",1978-06-19 19:00:00,1,"M(C)","Midfielder (Center)","Frank Lampard",36,1,0,0,0,0,0,0,0,78,69,2,0,4,2,1,0,1,0,1,0,0,0,1,2,2,0,2,1,2,0,13,8,1,0
"England","Arquero","-GK-",193,79,"Ben","Foster",1983-04-02 18:00:00,2,"GK","Goalkeeper","Ben Foster",31,1,0,0,0,0,0,0,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0
"England","Defensa","-DC-DR-",194,90,"Chris","Smalling",1989-11-21 19:00:00,3,"D(CR)","Defender (Center, Right)","Chris Smalling",24,1,0,0,0,0,0,0,0,44,38,3,3,1,3,3,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,11,7,0,0
"England","Defensa","-DC-",193,86,"Gary","Cahill",1985-12-18 19:00:00,4,"D(C)","Defender (Center)","Gary Cahill",28,3,0,0,0,0,0,0,0,157,139,9,1,4,5,4,5,22,0,0,0,1,0,2,1,4,0,0,1,0,0,16,8,0,0
"England","Defensa","-DL-",185,75,"Luke","Shaw",1995-07-11 19:00:00,5,"D(L)","Defender (Left)","Luke Shaw",18,1,0,0,0,0,0,0,0,49,41,2,1,2,2,1,0,1,0,1,0,0,0,0,1,3,0,2,1,1,0,4,1,0,0
"England","Delantero","-AMC-AML-FW-",178,78,"Wayne","Rooney",1985-10-23 19:00:00,6,"AM(CL),FW","Attacking Midfielder (Center, Left) / Forward","Wayne Rooney",28,2,1,0,0,0,0,1,1,74,61,4,6,2,0,3,0,1,1,8,3,0,0,5,3,6,0,6,1,9,2,12,8,0,0
"England","Mediocampo","-MC-ML-MR-",175,70,"James","Milner",1986-01-03 19:00:00,7,"M(CLR)","Midfielder (Center, Left, Right)","James Milner",28,1,0,1,0,0,0,0,0,26,18,1,2,2,3,1,0,0,0,0,0,0,0,1,2,0,0,2,1,2,1,1,1,1,0
"England","Defensa","-DC-DMC-DR-",185,72,"Phil","Jones",1992-02-20 19:00:00,8,"D(CR),DM(C)","Defender (Center, Right) / Defensive Midfielder (Center)","Phil Jones",22,1,0,0,0,0,0,0,0,48,34,3,0,2,0,2,2,3,0,0,0,0,0,1,0,3,0,0,3,0,0,2,0,0,0
"England","Delantero","-AML-AMR-FW-",188,76,"Daniel","Sturridge",1989-08-31 19:00:00,9,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Daniel Sturridge",24,3,0,1,0,0,0,1,0,66,49,2,1,0,1,2,0,0,0,12,5,0,0,2,5,7,2,4,10,2,0,6,6,1,0
"England","Defensa","-DL-DR-MR-",178,70,"Glen","Johnson",1984-08-22 19:00:00,10,"D(LR),M(R)","Defender (Left, Right) / Midfielder (Right)","Glen Johnson",29,2,0,0,0,0,0,0,1,119,103,2,3,5,0,1,0,3,2,2,0,0,0,5,2,3,0,2,1,7,0,9,5,0,0
"England","Mediocampo","-MC-ML-MR-",182,67,"Jordan","Henderson",1990-06-16 19:00:00,11,"M(CLR)","Midfielder (Center, Left, Right)","Jordan Henderson",24,2,0,2,0,0,0,0,0,110,98,1,0,2,2,1,0,3,0,3,2,0,0,3,2,1,0,1,0,2,0,14,11,0,0
"England","Defensa","-DC-DR-",183,83,"Phil","Jagielka",1982-08-16 19:00:00,12,"D(CR)","Defender (Center, Right)","Phil Jagielka",31,2,0,0,0,0,0,0,0,88,83,4,4,2,1,0,5,15,1,1,0,2,0,0,0,1,0,0,0,0,0,9,7,0,0
"England","Defensa","-DL-",170,74,"Leighton","Baines",1984-12-10 19:00:00,13,"D(L)","Defender (Left)","Leighton Baines",29,2,0,0,0,0,0,0,0,91,78,0,2,3,2,2,0,2,1,1,1,0,0,5,2,1,0,4,1,12,2,6,3,0,0
"England","Delantero","-AMC-AML-AMR-",170,69,"Raheem","Sterling",1994-12-07 19:00:00,14,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Raheem Sterling",19,2,1,1,1,0,0,0,0,68,60,2,1,3,0,6,0,0,0,4,0,0,0,1,10,3,0,7,5,9,0,3,1,0,0
"England","Delantero","-AMC-AML-AMR-FW-",185,73,"Danny","Welbeck",1990-11-25 19:00:00,15,"AM(CLR),FW","Attacking Midfielder (Center, Left, Right) / Forward","Danny Welbeck",23,2,0,2,0,0,0,0,0,49,39,2,1,6,2,1,0,2,2,1,0,0,0,0,2,3,0,4,3,1,0,1,0,0,0
"England","Mediocampo","-AMC-",189,76,"Ross","Barkley",1993-12-04 19:00:00,16,"AM(C)","Attacking Midfielder (Center)","Ross Barkley",20,1,2,0,1,0,0,0,0,72,65,2,1,0,1,2,0,1,0,2,1,0,0,2,5,1,0,5,1,6,2,9,8,1,0
"England","Mediocampo","-MC-ML-MR-",172,68,"Jack","Wilshere",1991-12-31 19:00:00,17,"M(CLR)","Midfielder (Center, Left, Right)","Jack Wilshere",22,1,1,1,0,0,0,0,0,46,40,0,1,1,1,1,0,0,1,0,0,0,0,2,1,2,0,2,2,0,0,5,3,1,1
"England","Mediocampo","-MC-",185,82,"Steven","Gerrard",1980-05-29 19:00:00,18,"M(C)","Midfielder (Center)","Steven Gerrard",34,2,1,0,1,0,0,0,0,118,100,2,0,6,1,2,0,4,1,2,0,1,0,2,2,0,0,0,3,15,4,27,21,0,0
"England","Mediocampo","-AMC-AML-AMR-",173,73,"Adam","Lallana",1988-05-09 19:00:00,19,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Adam Lallana",26,1,2,1,1,0,0,0,0,40,32,3,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,2,5,0,1,0,0,0
"England","Delantero","-FW-",188,77,"Rickie","Lambert",1982-02-15 19:00:00,20,"FW","Forward","Rickie Lambert",32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"England","Arquero","-GK-",196,91,"Joe","Hart",1987-04-18 19:00:00,21,"GK","Goalkeeper","Joe Hart",27,2,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0
"England","Mediocampo","-MC-ML-MR-",180,70,"Alex","Oxlade-Chamberlain",1993-08-14 19:00:00,22,"M(CLR)","Midfielder (Center, Left, Right)","Alex Oxlade-Chamberlain",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"England","Arquero","-GK-",201,90,"Fraser","Forster",1988-03-16 19:00:00,23,"GK","Goalkeeper","Fraser Forster",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ghana","Defensa",NA,171,67,"Harrison","Afful",1986-07-23 19:00:00,1,"D","Defender","Harrison Afful",27,2,0,0,1,0,0,0,1,90,66,2,0,6,9,3,0,8,1,0,0,2,0,4,0,3,0,2,3,10,3,12,6,2,0
"Ghana","Mediocampo","-DMC-ML-",179,76,"Sulley Ali","Muntari",1984-08-26 19:00:00,2,"DM(C),M(L)","Defensive Midfielder (Center) / Midfielder (Left)","Sulley Ali Muntari",29,2,0,0,2,0,0,0,1,104,81,1,1,8,2,5,0,3,4,5,1,0,0,7,1,5,0,2,1,11,5,17,12,2,1
"Ghana","Delantero","-FW-",180,76,"Asamoah","Gyan",1985-11-21 19:00:00,3,"FW","Forward","Asamoah Gyan",28,3,0,0,0,0,0,2,1,64,41,12,13,0,0,4,0,3,1,17,6,0,0,5,3,8,6,6,14,5,1,1,1,4,0
"Ghana","Mediocampo","-MC-ML-",178,78,"Kwadwo","Asamoah",1988-12-08 19:00:00,4,"M(CL)","Midfielder (Center, Left)","Kwadwo Asamoah",25,3,0,0,0,0,0,0,1,138,119,3,3,5,11,1,0,6,1,3,1,1,0,6,4,5,0,4,1,11,6,15,9,0,0
"Ghana","Delantero","-AMC-AML-",176,72,"André","Ayew",1989-12-16 19:00:00,5,"AM(CL)","Attacking Midfielder (Center, Left)","André Ayew",24,3,0,1,0,0,0,2,0,76,64,4,4,6,4,2,0,2,2,4,2,0,0,2,3,4,0,5,3,2,0,4,3,1,0
"Ghana","Defensa","-DC-DR-",188,83,"Jonathan","Mensah",1990-07-12 19:00:00,6,"D(CR)","Defender (Center, Right)","Jonathan Mensah",23,3,0,0,0,0,0,0,0,128,107,6,2,6,15,1,2,19,1,2,0,1,0,2,1,1,0,0,1,0,0,19,13,1,1
"Ghana","Arquero",NA,180,77,"Fatau","Dauda",1985-04-05 18:00:00,7,"GK","Goalkeeper","Fatau Dauda",29,2,0,0,0,0,0,0,0,23,11,3,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,20,8,0,0
"Ghana","Defensa",NA,174,70,"Daniel","Opare",1990-10-17 19:00:00,8,"D","Defender","Daniel Opare",23,1,0,0,0,0,0,0,0,55,42,4,4,2,2,3,0,2,0,0,0,0,0,1,1,1,0,2,1,11,2,4,2,1,0
"Ghana","Mediocampo","-AMC-AML-AMR-",172,68,"Christian","Atsu",1992-01-09 19:00:00,9,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Christian Atsu",22,3,0,2,0,0,0,0,0,95,77,3,3,3,1,4,0,2,1,9,1,0,0,6,6,2,2,5,6,15,4,4,3,2,0
"Ghana","Mediocampo","-DMC-",179,70,"Afriyie","Acquah",1992-01-04 19:00:00,10,"DM(C)","Defensive Midfielder (Center)","Afriyie Acquah",22,0,1,0,0,0,0,0,0,8,7,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"Ghana","Defensa","-DC-",185,72,"John","Boye",1987-04-22 19:00:00,11,"D(C)","Defender (Center)","John Boye",27,3,0,0,0,0,0,0,0,89,78,8,3,5,4,2,0,21,1,1,0,2,1,1,0,1,0,0,1,0,0,16,9,0,0
"Ghana","Mediocampo","-AML-AMR-",185,73,"Albert","Adomah",1987-12-12 19:00:00,12,"AM(LR)","Attacking Midfielder (Left, Right)","Albert Adomah",26,0,1,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0
"Ghana","Mediocampo","-AML-AMR-",171,66,"Mubarak","Wakaso",1990-07-24 19:00:00,13,"AM(LR)","Attacking Midfielder (Left, Right)","Mubarak Wakaso",23,0,2,0,0,0,0,0,0,15,11,1,1,1,0,2,0,1,2,2,0,0,0,1,2,2,1,0,0,2,2,2,1,0,0
"Ghana","Mediocampo","-DMC-",187,70,"Mohammed","Rabiu",1989-12-30 19:00:00,14,"DM(C)","Defensive Midfielder (Center)","Mohammed Rabiu",24,3,0,3,1,0,0,0,0,97,78,4,3,4,6,7,0,4,5,0,0,0,0,1,2,2,0,5,2,0,0,12,8,0,0
"Ghana","Delantero","-AML-AMR-FW-",182,80,"Jordan","Ayew",1991-09-10 19:00:00,15,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Jordan Ayew",22,1,2,1,1,0,0,0,0,26,25,0,3,3,0,3,0,0,0,5,2,0,0,2,3,1,2,0,2,5,1,0,0,0,0
"Ghana","Mediocampo","-DMC-DR-",183,78,"Michael","Essien",1982-12-02 19:00:00,16,"D(R),DM(C)","Defender (Right) / Defensive Midfielder (Center)","Michael Essien",31,0,1,0,0,0,0,0,0,18,16,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"Ghana","Mediocampo","-AMC-",173,69,"Emmanuel","Badu",1990-12-01 19:00:00,17,"AM(C)","Attacking Midfielder (Center)","Emmanuel Badu",23,1,1,0,0,0,0,0,0,41,34,1,1,3,2,0,0,1,1,2,0,0,0,0,0,4,0,0,2,1,0,4,2,0,0
"Ghana","Mediocampo","-FW-MC-MR-",186,86,"Kevin-Prince","Boateng",1987-03-05 19:00:00,18,"M(CR),FW","Midfielder (Center, Right) / Forward","Kevin-Prince Boateng",27,1,1,1,0,0,0,0,0,37,26,1,3,0,0,2,0,0,0,4,0,0,0,2,1,0,2,0,1,3,1,5,3,0,0
"Ghana","Delantero","-FW-",172,71,"Majeed","Waris",1991-09-18 19:00:00,19,"FW","Forward","Majeed Waris",22,1,0,1,1,0,0,0,0,17,13,0,0,1,0,3,0,0,0,1,0,0,0,0,1,3,1,4,0,2,1,1,1,0,0
"Ghana","Arquero",NA,188,81,"Adam","Larsen Kwarasey",1987-12-11 19:00:00,20,"GK","Goalkeeper","Adam Larsen Kwarasey",26,1,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
"Ghana","Defensa",NA,182,80,"Rashid","Sumaila",1992-12-17 19:00:00,21,"D","Defender","Rashid Sumaila",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ghana","Defensa","-DR-",179,75,"Samuel","Inkoom",1989-05-31 19:00:00,22,"D(R)","Defender (Right)","Samuel Inkoom",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ghana","Arquero",NA,186,78,"Stephen","Adams",1989-09-27 19:00:00,23,"GK","Goalkeeper","Stephen Adams",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras","Defensa","-DC-DL-ML-",182,85,"Maynor","Figueroa",1983-05-01 19:00:00,1,"D(CL),M(L)","Defender (Center, Left) / Midfielder (Left)","Maynor Figueroa",31,3,0,0,0,0,0,0,0,154,119,10,5,6,8,8,1,22,1,5,1,2,0,0,0,5,0,0,0,1,0,36,17,0,0
"Honduras","Mediocampo",NA,176,69,"Jorge","Claros",1986-01-07 19:00:00,2,"M","Midfielder","Jorge Claros",28,2,1,0,0,0,0,0,0,135,119,2,3,6,8,2,0,4,1,2,0,1,0,2,0,4,0,1,2,0,0,19,16,0,0
"Honduras","Defensa",NA,180,76,"Juan Carlos","García",1988-03-07 19:00:00,3,"D","Defender","Juan Carlos García",26,1,1,0,0,0,0,0,0,81,68,2,5,6,3,1,1,3,0,1,0,0,0,1,0,3,0,3,2,3,1,5,4,1,1
"Honduras","Delantero",NA,188,85,"Carlo","Costly",1982-07-17 19:00:00,4,"FW","Forward","Carlo Costly",31,3,0,1,0,0,0,1,0,57,35,12,12,1,0,5,0,0,0,3,1,0,0,2,1,4,1,6,7,3,0,2,2,0,0
"Honduras","Defensa",NA,186,80,"Brayan","Beckeles",1985-11-27 19:00:00,5,"D","Defender","Brayan Beckeles",28,3,0,0,0,0,0,0,0,92,66,2,4,10,4,3,1,2,2,4,1,1,0,2,2,1,0,4,2,5,2,16,4,0,0
"Honduras","Mediocampo","-AMC-AMR-",176,69,"Óscar","García",1984-09-03 19:00:00,6,"AM(CR)","Attacking Midfielder (Center, Right)","Óscar García",29,2,1,2,1,0,0,0,0,77,62,0,1,3,1,2,0,1,0,2,2,0,0,5,3,9,0,4,4,9,3,10,8,0,0
"Honduras","Defensa",NA,174,73,"Luis","Garrido",1990-11-04 19:00:00,7,"D","Defender","Luis Garrido",23,2,0,1,1,0,0,0,0,60,50,3,2,4,6,1,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,7,4,0,0
"Honduras","Mediocampo","-MR-",166,66,"Marvin","Chávez",1983-11-02 19:00:00,8,"M(R)","Midfielder (Right)","Marvin Chávez",30,0,2,0,0,0,0,0,0,23,18,0,1,1,0,2,0,0,0,0,0,0,0,1,3,2,0,2,0,7,1,0,0,0,0
"Honduras","Defensa",NA,187,86,"Osman","Chávez",1984-07-28 19:00:00,9,"D","Defender","Osman Chávez",29,0,1,0,0,0,0,0,0,7,7,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
"Honduras","Defensa","-DL-",178,73,"Emilio","Izaguirre",1986-05-09 19:00:00,10,"D(L)","Defender (Left)","Emilio Izaguirre",28,2,0,1,0,0,0,0,0,53,36,1,3,3,3,2,0,4,2,0,0,1,0,0,1,0,0,1,0,2,0,10,3,0,0
"Honduras","Arquero",NA,179,80,"Noel","Valladares",1977-05-02 19:00:00,11,"GK","Goalkeeper","Noel Valladares",37,3,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,21,10,0,0
"Honduras","Delantero","-FW-",186,75,"Jerry","Bengtson",1987-04-07 19:00:00,12,"FW","Forward","Jerry Bengtson",27,3,0,1,1,0,0,0,0,42,33,2,8,1,0,6,0,5,0,5,3,0,0,1,2,2,2,3,4,1,0,5,5,0,0
"Honduras","Mediocampo","-MC-ML-",181,73,"Roger","Espinoza",1986-10-24 19:00:00,13,"M(CL)","Midfielder (Center, Left)","Roger Espinoza",27,3,0,1,0,0,0,0,0,82,68,1,7,2,5,4,0,1,5,4,0,0,0,2,3,1,0,5,5,2,0,2,1,1,0
"Honduras","Mediocampo","-DMC-",178,71,"Wilson","Palacios",1984-07-28 19:00:00,14,"DM(C)","Defensive Midfielder (Center)","Wilson Palacios",29,2,0,0,0,1,1,0,0,95,83,2,3,4,1,3,0,5,2,2,0,0,0,3,2,6,0,2,1,0,0,10,7,1,1
"Honduras","Mediocampo",NA,173,70,"Mario","Martínez",1989-07-29 19:00:00,15,"M","Midfielder","Mario Martínez",24,0,1,0,0,0,0,0,0,10,9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
"Honduras","Defensa","-DC-",188,87,"Víctor","Bernárdez",1982-05-23 19:00:00,16,"D(C)","Defender (Center)","Víctor Bernárdez",32,3,0,1,1,0,0,0,0,73,54,3,3,0,4,5,2,8,4,2,1,1,0,0,0,1,0,1,2,0,0,22,11,0,0
"Honduras","Delantero",NA,181,81,"Jerry","Palacios",1982-05-12 19:00:00,17,"FW","Forward","Jerry Palacios",32,0,1,0,1,0,0,0,0,11,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,3,3,2,0,0,0,0,0
"Honduras","Mediocampo",NA,171,69,"Andy","Najar",1993-03-15 19:00:00,18,"M","Midfielder","Andy Najar",21,1,1,1,0,0,0,0,0,16,13,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2,0,2,0,4,0,0,0,0,0
"Honduras","Arquero",NA,180,78,"Donis","Escober",1981-02-02 19:00:00,19,"GK","Goalkeeper","Donis Escober",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras","Mediocampo",NA,176,70,"Edder","Delgado",1986-11-19 19:00:00,20,"M","Midfielder","Edder Delgado",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras","Defensa",NA,196,75,"Juan Pablo","Montes",1985-10-25 19:00:00,21,"D","Defender","Juan Pablo Montes",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras","Arquero",NA,182,80,"Luis","López",1993-09-12 19:00:00,22,"GK","Goalkeeper","Luis López",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras","Delantero",NA,180,75,"Rony","Martínez",1988-10-15 19:00:00,23,"FW","Forward","Rony Martínez",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran","Mediocampo",NA,181,74,"Mehrdad","Pooladi",1987-02-25 19:00:00,1,"M","Midfielder","Mehrdad Pooladi",27,3,0,0,0,0,0,0,0,39,25,4,1,10,9,2,0,21,3,0,0,3,0,0,2,5,0,0,1,6,2,8,5,0,0
"Iran","Mediocampo","-DMC-",186,78,"Javad","Nekounam",1980-09-06 19:00:00,2,"DM(C)","Defensive Midfielder (Center)","Javad Nekounam",33,3,0,0,1,0,0,0,1,85,68,2,2,4,8,3,0,9,7,2,0,1,0,4,1,2,0,0,0,1,1,14,7,0,0
"Iran","Mediocampo",NA,180,73,"Andranik","Teymourian",1983-03-05 19:00:00,3,"M","Midfielder","Andranik Teymourian",31,3,0,0,1,0,0,0,0,80,59,0,1,16,7,12,0,11,10,2,0,0,0,0,1,3,0,2,2,5,1,8,3,0,0
"Iran","Arquero",NA,193,84,"Alireza","Haghighi",1988-05-01 19:00:00,4,"GK","Goalkeeper","Alireza Haghighi",26,3,0,0,0,0,0,0,0,31,11,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,27,8,0,0
"Iran","Mediocampo","-AMC-AML-AMR-FW-",181,77,"Ashkan","Dejagah",1986-07-04 19:00:00,5,"AM(CLR),FW","Attacking Midfielder (Center, Left, Right) / Forward","Ashkan Dejagah",27,3,0,3,0,0,0,0,0,49,31,7,5,8,0,3,0,3,4,1,1,0,0,7,3,6,5,10,11,16,7,3,2,0,0
"Iran","Delantero","-AMR-FW-",180,76,"Reza","Ghoochannejhad",1987-09-19 19:00:00,6,"AM(R),FW","Attacking Midfielder (Right) / Forward","Reza Ghoochannejhad",26,3,0,0,0,0,0,1,0,52,36,14,15,1,1,16,0,1,4,10,4,0,0,0,3,10,3,9,9,1,0,2,1,0,0
